crop_id,crop_filename,original_file_name,total_gt,total_predictions,fp_count,fn_count,error_type,error_idx,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,confidence,best_iou
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,4,3,table row,15.949999999999989,302.68,234.82,95.19,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,5,3,table row,15.949999999999989,397.87,234.82,95.19,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,6,3,table row,15.949999999999989,493.05999999999995,234.82,95.19,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,7,3,table row,15.949999999999989,680.31,234.82,95.19,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,8,2,table column,15.949999999999989,15.86,9.81,845.27,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,9,2,table column,25.75999999999999,15.86,10.28,845.27,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,10,2,table column,36.03999999999999,15.86,11.33,845.27,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,11,2,table column,57.639999999999986,15.86,15.68,845.27,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,12,2,table column,73.32,15.86,16.25,845.27,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,13,2,table column,89.57,15.86,12.88,845.27,,
360,PMC3253089_10_table0.jpg,PMC3253089_10.jpg,21,19,13,15,FN,14,2,table column,186.08999999999997,15.86,64.68,845.27,,
362,PMC3271032_3_table0.jpg,PMC3271032_3.jpg,39,42,3,0,FP,0,6,table spanning cell,81.62348175048828,38.99248123168945,51.301673889160156,75.86372375488281,0.8395491242408752,0.0
362,PMC3271032_3_table0.jpg,PMC3271032_3.jpg,39,42,3,0,FP,1,6,table spanning cell,81.2148666381836,429.6656799316406,49.37036895751953,108.63235473632812,0.7582334876060486,0.0
362,PMC3271032_3_table0.jpg,PMC3271032_3.jpg,39,42,3,0,FP,2,6,table spanning cell,80.51262664794922,541.494384765625,49.050132751464844,118.3154296875,0.6881693601608276,0.0
363,PMC3275450_2_table0.jpg,PMC3275450_2.jpg,24,23,1,2,FP,0,6,table spanning cell,191.46267700195312,191.0648956298828,112.86019897460938,14.869293212890625,0.7745585441589355,0.4330849078774885
363,PMC3275450_2_table0.jpg,PMC3275450_2.jpg,24,23,1,2,FN,0,6,table spanning cell,235.27999999999997,163.07000000000005,69.39,27.92,,
363,PMC3275450_2_table0.jpg,PMC3275450_2.jpg,24,23,1,2,FN,1,6,table spanning cell,53.77999999999997,190.99,250.89,13.92,,
374,PMC3285588_5_table0.jpg,PMC3285588_5.jpg,37,38,1,0,FP,0,6,table spanning cell,14.778576850891113,238.20704650878906,52.85959243774414,92.99897766113281,0.7228591442108154,0.0
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,0,6,table spanning cell,506.54913330078125,13.477584838867188,33.1954345703125,35.1026611328125,0.985366940498352,0.05848705912951731
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,1,6,table spanning cell,13.516862869262695,13.363037109375,60.30176544189453,35.43624496459961,0.9717372059822083,0.09875881451270012
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,2,6,table spanning cell,473.3964538574219,13.459245681762695,34.308990478515625,34.652748107910156,0.9682357907295227,0.061267129929461366
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,3,4,table column header,13.601008415222168,13.367188453674316,526.0623168945312,35.19407272338867,0.9676567912101746,0.4782663534275687
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,4,6,table spanning cell,74.776123046875,13.43673324584961,57.4466552734375,35.15970993041992,0.9670548439025879,0.0980287242200781
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,5,6,table spanning cell,364.0492858886719,13.319948196411133,61.9219970703125,35.48646545410156,0.9601675868034363,0.10458891434873825
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,6,6,table spanning cell,173.4306640625,13.52259349822998,70.31736755371094,35.20027160644531,0.9536877870559692,0.11717733194482935
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,7,6,table spanning cell,132.8372344970703,13.62720775604248,40.137847900390625,35.211612701416016,0.9477347731590271,0.07073490689000367
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,8,6,table spanning cell,424.71575927734375,13.525799751281738,49.158050537109375,35.296085357666016,0.9337755441665649,0.08512809058896358
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,9,6,table spanning cell,244.5270538330078,13.504570960998535,48.63746643066406,35.26926803588867,0.9091262817382812,0.08432059813792354
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FP,10,6,table spanning cell,292.7953186035156,13.39122200012207,67.32711791992188,35.281959533691406,0.8872328400611877,0.11274155552571566
375,PMC3286258_4_table0.jpg,PMC3286258_4.jpg,32,42,11,1,FN,0,3,table row,15.36,15.150000000000006,523.95,16.9,,
378,PMC3287897_4_table0.jpg,PMC3287897_4.jpg,43,40,1,4,FP,0,4,table column header,14.838536262512207,14.153229713439941,288.325439453125,13.494776725769043,0.99931800365448,0.07812638696025244
378,PMC3287897_4_table0.jpg,PMC3287897_4.jpg,43,40,1,4,FN,0,6,table spanning cell,87.79000000000002,45.66999999999999,86.88,121.29,,
378,PMC3287897_4_table0.jpg,PMC3287897_4.jpg,43,40,1,4,FN,1,6,table spanning cell,174.66999999999996,45.66999999999999,70.04,121.29,,
378,PMC3287897_4_table0.jpg,PMC3287897_4.jpg,43,40,1,4,FN,2,6,table spanning cell,244.71000000000004,45.66999999999999,59.08,121.29,,
378,PMC3287897_4_table0.jpg,PMC3287897_4.jpg,43,40,1,4,FN,3,4,table column header,15.930000000000007,15.680000000000007,287.86,151.28,,
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FP,0,6,table spanning cell,14.145722389221191,30.21027946472168,70.93152618408203,230.75059509277344,0.911344587802887,0.03559262534469598
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FP,1,4,table column header,14.21318531036377,14.315794944763184,550.7223510742188,14.006119728088379,0.8932769894599915,0.3844577951001677
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FP,2,6,table spanning cell,86.69937133789062,27.657215118408203,170.42562866210938,64.44326782226562,0.8478171229362488,0.13108675121056085
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FP,3,6,table spanning cell,97.24070739746094,262.8872985839844,164.98326110839844,33.28759765625,0.7833680510520935,0.0
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FN,0,6,table spanning cell,15.36,15.900000000000006,242.23,14.09,,
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FN,1,6,table spanning cell,257.59,15.900000000000006,307.08,30.69,,
381,PMC3292471_4_table0.jpg,PMC3292471_4.jpg,38,39,4,3,FN,2,4,table column header,15.36,15.900000000000006,549.31,30.69,,
384,PMC3297500_2_table0.jpg,PMC3297500_2.jpg,28,30,2,0,FP,0,6,table spanning cell,82.22277069091797,13.981084823608398,71.21630096435547,31.087636947631836,0.9974887371063232,0.005768942636985881
384,PMC3297500_2_table0.jpg,PMC3297500_2.jpg,28,30,2,0,FP,1,4,table column header,13.97582721710205,13.993460655212402,587.5604248046875,31.381988525390625,0.9961722493171692,0.13341906545962043
386,PMC3305670_5_table0.jpg,PMC3305670_5.jpg,40,37,1,4,FP,0,6,table spanning cell,243.03335571289062,14.257220268249512,354.3248596191406,14.282872200012207,0.9791461229324341,0.17488548544905705
386,PMC3305670_5_table0.jpg,PMC3305670_5.jpg,40,37,1,4,FN,0,6,table spanning cell,247.31,15.970000000000027,87.79,30.0,,
386,PMC3305670_5_table0.jpg,PMC3305670_5.jpg,40,37,1,4,FN,1,6,table spanning cell,335.1,15.970000000000027,92.95,30.0,,
386,PMC3305670_5_table0.jpg,PMC3305670_5.jpg,40,37,1,4,FN,2,6,table spanning cell,428.05,15.970000000000027,92.89,30.0,,
386,PMC3305670_5_table0.jpg,PMC3305670_5.jpg,40,37,1,4,FN,3,6,table spanning cell,520.94,15.970000000000027,76.7,30.0,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FP,0,3,table row,13.527643203735352,155.0081787109375,507.40625,45.12834167480469,0.9523393511772156,0.3967767321400157
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FP,1,3,table row,13.532503128051758,71.81668853759766,507.4153747558594,47.73455810546875,0.8194158673286438,0.34326566340363013
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,0,6,table spanning cell,15.11,15.389999999999986,210.53,34.12,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,1,6,table spanning cell,225.64,15.389999999999986,170.69,34.12,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,2,6,table spanning cell,396.33,15.389999999999986,109.88,34.12,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,3,6,table spanning cell,15.11,156.92000000000002,210.53,43.37,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,4,6,table spanning cell,396.33,156.92000000000002,109.88,43.37,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,5,3,table row,15.11,15.389999999999986,491.1,13.2,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,6,3,table row,15.11,72.91999999999999,491.1,16.93,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,7,3,table row,15.11,89.85,491.1,15.0,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,8,3,table row,15.11,104.85,491.1,16.08,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,9,3,table row,15.11,156.92000000000002,491.1,16.3,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,10,3,table row,15.11,173.22000000000003,491.1,13.86,,
391,PMC3311443_2_table0.jpg,PMC3311443_2.jpg,20,10,2,12,FN,11,3,table row,15.11,187.07999999999998,491.1,13.21,,
392,PMC3312360_7_table0.jpg,PMC3312360_7.jpg,26,24,1,3,FP,0,3,table row,14.77779769897461,192.44784545898438,530.9053344726562,30.261627197265625,0.9990677237510681,0.49946903071694126
392,PMC3312360_7_table0.jpg,PMC3312360_7.jpg,26,24,1,3,FN,0,5,table projected row header,15.920000000000002,191.74,530.58,15.65,,
392,PMC3312360_7_table0.jpg,PMC3312360_7.jpg,26,24,1,3,FN,1,3,table row,15.920000000000002,191.74,530.58,15.65,,
392,PMC3312360_7_table0.jpg,PMC3312360_7.jpg,26,24,1,3,FN,2,3,table row,15.920000000000002,207.39,530.58,15.64,,
393,PMC3312360_7_table1.jpg,PMC3312360_7.jpg,37,38,2,1,FP,0,3,table row,14.945125579833984,150.31919860839844,537.186279296875,17.15106201171875,0.9730868339538574,0.0
393,PMC3312360_7_table1.jpg,PMC3312360_7.jpg,37,38,2,1,FP,1,6,table spanning cell,15.001201629638672,13.68898868560791,138.63235473632812,62.46894073486328,0.7183180451393127,0.15276033916403287
393,PMC3312360_7_table1.jpg,PMC3312360_7.jpg,37,38,2,1,FN,0,3,table row,15.920000000000002,45.10000000000002,536.59,17.23,,
395,PMC3317054_4_table0.jpg,PMC3317054_4.jpg,33,32,1,2,FP,0,6,table spanning cell,140.6263885498047,28.6230411529541,115.149169921875,17.8803768157959,0.7526684999465942,0.46116802008852253
395,PMC3317054_4_table0.jpg,PMC3317054_4.jpg,33,32,1,2,FN,0,6,table spanning cell,98.74000000000001,30.349999999999994,86.05,18.42,,
395,PMC3317054_4_table0.jpg,PMC3317054_4.jpg,33,32,1,2,FN,1,6,table spanning cell,184.79,30.349999999999994,85.46,18.42,,
406,PMC3351748_5_table0.jpg,PMC3351748_5.jpg,35,34,0,1,FN,0,6,table spanning cell,87.09,268.55,344.86,16.64,,
407,PMC3352900_3_table0.jpg,PMC3352900_3.jpg,23,25,3,1,FP,0,4,table column header,14.535557746887207,12.837347030639648,605.1718139648438,27.85370445251465,0.9983470439910889,0.03795937230187262
407,PMC3352900_3_table0.jpg,PMC3352900_3.jpg,23,25,3,1,FP,1,2,table column,389.05084228515625,13.165234565734863,28.403350830078125,53.411800384521484,0.9061469435691833,0.37875333859075
407,PMC3352900_3_table0.jpg,PMC3352900_3.jpg,23,25,3,1,FP,2,2,table column,346.02392578125,12.533966064453125,25.476806640625,54.028778076171875,0.8807615041732788,0.47085817753472475
407,PMC3352900_3_table0.jpg,PMC3352900_3.jpg,23,25,3,1,FN,0,2,table column,379.45,15.989999999999995,24.78,51.58,,
411,PMC3372429_4_table0.jpg,PMC3372429_4.jpg,24,25,1,0,FP,0,6,table spanning cell,571.3966674804688,14.127310752868652,41.2122802734375,29.81580352783203,0.7467973232269287,0.0
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,0,3,table row,15.167703628540039,287.32867431640625,292.80853271484375,15.561492919921875,0.9916250109672546,0.36254330891170716
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,1,3,table row,15.233382225036621,302.7591552734375,292.7864685058594,15.852783203125,0.9890027046203613,0.34092318848415654
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,2,3,table row,14.739513397216797,271.5120849609375,292.8593444824219,15.398956298828125,0.9806187748908997,0.350503596134044
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,3,3,table row,14.78799057006836,256.6669006347656,293.3396301269531,15.804046630859375,0.9697614312171936,0.35376792092228887
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,4,3,table row,14.969712257385254,344.57659912109375,293.5026550292969,21.719757080078125,0.9328995943069458,0.49492950979917444
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,5,3,table row,14.73773193359375,519.6085205078125,293.8004455566406,15.77191162109375,0.9200640916824341,0.4301677724441372
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,6,3,table row,14.718460083007812,362.433837890625,293.651611328125,15.872802734375,0.9079880118370056,0.4181261100136777
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,7,6,table spanning cell,48.28895950317383,221.35171508789062,127.48297119140625,86.29281616210938,0.8296338319778442,0.14240702709962622
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,8,3,table row,14.833107948303223,394.6817932128906,293.3187255859375,16.31207275390625,0.8066554069519043,0.49257041278076064
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,9,6,table spanning cell,47.87723159790039,141.17544555664062,129.15188598632812,68.29522705078125,0.806232750415802,0.0
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,10,3,table row,14.869571685791016,441.7445373535156,293.70050048828125,15.2115478515625,0.7919437289237976,0.2405582290692372
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,11,3,table row,15.076899528503418,411.5797119140625,293.4456787109375,15.503997802734375,0.7397304773330688,0.4915984391931526
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FP,12,3,table row,14.878755569458008,426.3512268066406,293.6466064453125,15.171051025390625,0.7359581589698792,0.41879235968157036
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,0,6,table spanning cell,15.930000000000007,621.93,34.06,76.86,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,1,3,table row,15.930000000000007,264.38,292.7,15.07,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,2,3,table row,15.930000000000007,279.45,292.7,15.07,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,3,3,table row,15.930000000000007,294.52,292.7,15.82,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,4,3,table row,15.930000000000007,310.34,292.7,16.61,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,5,3,table row,15.930000000000007,354.09,292.7,15.07,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,6,3,table row,15.930000000000007,369.16,292.7,15.07,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,7,3,table row,15.930000000000007,400.09000000000003,292.7,16.64,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,8,3,table row,15.930000000000007,416.73,292.7,15.86,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,9,3,table row,15.930000000000007,432.59000000000003,292.7,15.03,,
413,PMC3372454_5_table1.jpg,PMC3372454_5.jpg,58,60,13,11,FN,10,3,table row,15.930000000000007,526.08,292.7,15.08,,
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FP,0,3,table row,15.182113647460938,461.7490234375,583.2356567382812,16.54754638671875,0.9372483491897583,0.4230681895139822
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FP,1,3,table row,14.889427185058594,303.36474609375,583.7648315429688,16.190399169921875,0.8899557590484619,0.4899765043082267
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FP,2,3,table row,15.248976707458496,431.4759216308594,583.56689453125,16.313995361328125,0.8258032202720642,0.346751236997508
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FP,3,3,table row,14.839581489562988,383.4030456542969,583.7501220703125,15.663909912109375,0.779666543006897,0.41471793436934484
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FP,4,3,table row,14.890689849853516,398.95306396484375,583.6720581054688,15.789093017578125,0.7387871742248535,0.4243200289139988
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FP,5,3,table row,15.121161460876465,288.5074768066406,583.2945556640625,16.185516357421875,0.6880539655685425,0.4358950259400313
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FN,0,3,table row,15.980000000000004,282.64,583.24,15.5,,
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FN,1,3,table row,15.980000000000004,298.14,583.24,15.74,,
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FN,2,3,table row,15.980000000000004,376.89,583.24,15.73,,
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FN,3,3,table row,15.980000000000004,392.62,583.24,15.74,,
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FN,4,3,table row,15.980000000000004,408.36,583.24,14.62,,
421,PMC3396620_7_table0.jpg,PMC3396620_7.jpg,60,60,6,6,FN,5,3,table row,15.980000000000004,518.84,583.24,15.5,,
422,PMC3403997_5_table0.jpg,PMC3403997_5.jpg,34,31,0,3,FN,0,6,table spanning cell,175.07,90.41,172.24,33.14,,
422,PMC3403997_5_table0.jpg,PMC3403997_5.jpg,34,31,0,3,FN,1,6,table spanning cell,347.31,90.41,105.7,33.14,,
422,PMC3403997_5_table0.jpg,PMC3403997_5.jpg,34,31,0,3,FN,2,6,table spanning cell,453.01,90.41,169.67,33.14,,
429,PMC3415160_3_table0.jpg,PMC3415160_3.jpg,28,24,1,5,FP,0,6,table spanning cell,157.68399047851562,12.77034854888916,480.6508483886719,15.128140449523926,0.9912641048431396,0.149074451255561
429,PMC3415160_3_table0.jpg,PMC3415160_3.jpg,28,24,1,5,FN,0,6,table spanning cell,157.75,15.269999999999982,109.49,30.93,,
429,PMC3415160_3_table0.jpg,PMC3415160_3.jpg,28,24,1,5,FN,1,6,table spanning cell,267.24,15.269999999999982,100.35,30.93,,
429,PMC3415160_3_table0.jpg,PMC3415160_3.jpg,28,24,1,5,FN,2,6,table spanning cell,367.59,15.269999999999982,91.73,30.93,,
429,PMC3415160_3_table0.jpg,PMC3415160_3.jpg,28,24,1,5,FN,3,6,table spanning cell,459.32,15.269999999999982,94.18,30.93,,
429,PMC3415160_3_table0.jpg,PMC3415160_3.jpg,28,24,1,5,FN,4,6,table spanning cell,553.5,15.269999999999982,84.7,30.93,,
452,PMC3460757_5_table1.jpg,PMC3460757_5.jpg,41,42,1,0,FP,0,5,table projected row header,14.57935619354248,240.3574981689453,295.6248474121094,22.502517700195312,0.9612405896186829,0.0
453,PMC3462752_3_table0.jpg,PMC3462752_3.jpg,17,16,0,1,FN,0,6,table spanning cell,33.629999999999995,77.75999999999999,399.02,12.29,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,0,6,table spanning cell,78.34099578857422,14.164095878601074,119.61492156982422,43.34574890136719,0.9985566735267639,0.21993240594806684
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,1,6,table spanning cell,263.5365905761719,14.175169944763184,82.8260498046875,43.32883071899414,0.9985008239746094,0.2197390989453806
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,2,6,table spanning cell,14.72965145111084,14.18295955657959,62.96062469482422,43.118412017822266,0.9983370304107666,0.21681823335674966
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,3,6,table spanning cell,197.24415588378906,14.22128963470459,64.76875305175781,43.305320739746094,0.9982965588569641,0.21621343429595702
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,4,6,table spanning cell,524.08837890625,14.278319358825684,73.15960693359375,43.198509216308594,0.9978949427604675,0.2181950129337825
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,5,4,table column header,14.677724838256836,14.200178146362305,582.5578002929688,43.441810607910156,0.994637668132782,0.22195714936553207
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FP,6,6,table spanning cell,14.963892936706543,139.84239196777344,62.03573989868164,45.35029602050781,0.9316583275794983,0.2329870456452245
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,0,6,table spanning cell,15.920000000000002,15.299999999999955,62.5,189.53,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,1,6,table spanning cell,78.41999999999999,15.299999999999955,120.31,189.53,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,2,6,table spanning cell,198.73000000000002,15.299999999999955,64.51,189.53,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,3,6,table spanning cell,263.24,15.299999999999955,81.77,189.53,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,4,6,table spanning cell,523.15,15.299999999999955,74.22,189.53,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,5,6,table spanning cell,345.01,29.120000000000005,67.6,127.22,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,6,6,table spanning cell,412.61,29.120000000000005,110.54,127.22,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,7,6,table spanning cell,345.01,156.34000000000003,178.14,18.89,,
454,PMC3465109_5_table0.jpg,PMC3465109_5.jpg,33,31,7,9,FN,8,4,table column header,15.920000000000002,15.299999999999955,581.45,189.53,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,0,2,table column,47.46596908569336,9.266143798828125,142.47482299804688,846.2598876953125,0.9836947917938232,0.15756090770003622
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,1,3,table row,24.648900985717773,606.112548828125,163.29904174804688,107.921875,0.884205162525177,0.43721188330654953
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,2,2,table column,22.506826400756836,10.246350288391113,18.519189834594727,845.9503173828125,0.8428263068199158,0.4718890609305819
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,3,3,table row,21.41541862487793,8.174700736999512,169.2718048095703,59.21210861206055,0.8284528851509094,0.380876942265276
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,4,3,table row,23.368520736694336,472.0107421875,164.98448181152344,165.1768798828125,0.7963864803314209,0.38643672610800156
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,5,3,table row,23.048927307128906,79.06888580322266,166.32534790039062,58.22783660888672,0.7400386929512024,0.4436004600887356
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,6,3,table row,22.575748443603516,136.36404418945312,166.7535400390625,55.068267822265625,0.7291936278343201,0.3768962533879189
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,7,3,table row,22.835548400878906,250.45474243164062,165.80450439453125,151.60018920898438,0.6720377206802368,0.42121644431961286
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,8,3,table row,23.91854476928711,740.1755981445312,165.27064514160156,24.07135009765625,0.5830050110816956,0.3468793767745767
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FP,9,3,table row,22.87152671813965,758.4252319335938,166.47874450683594,48.7318115234375,0.5799530148506165,0.3752568213734007
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,0,4,table column header,15.089999999999975,15.480000000000004,175.74,124.23,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,1,3,table row,15.089999999999975,15.480000000000004,175.74,124.23,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,2,3,table row,15.089999999999975,266.75,175.74,65.51,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,3,3,table row,15.089999999999975,332.26,175.74,65.5,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,4,3,table row,15.089999999999975,397.76,175.74,65.51,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,5,3,table row,15.089999999999975,463.27,175.74,65.26,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,6,3,table row,15.089999999999975,528.53,175.74,65.48,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,7,3,table row,15.089999999999975,594.01,175.74,65.75,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,8,3,table row,15.089999999999975,659.76,175.74,65.5,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,9,3,table row,15.089999999999975,725.26,175.74,65.26,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,10,2,table column,15.089999999999975,15.480000000000004,5.38,837.99,,
470,PMC3514816_4_table0.jpg,PMC3514816_4.jpg,25,12,10,23,FN,11,2,table column,20.470000000000027,15.480000000000004,11.82,837.99,,
